pair_id,job_id,cand_id,lf_skill,lf_sem,lf_exp,lf_role,lf_loc,y_prob,y_weak_consensus
3118,JOB_11973,CV_1534,-1,-1,-1,-1,1,0.00040573633479455186,0
3119,JOB_11973,CV_3090,-1,0,1,1,-1,0.05232559089768777,0
3120,JOB_11973,CV_3962,-1,0,-1,-1,1,0.004445064433151091,0
3121,JOB_11973,CV_1639,-1,0,1,-1,-1,0.016728886119059285,0
3122,JOB_11973,CV_1913,-1,0,1,-1,1,0.07916723666250709,0
3123,JOB_11973,CV_251,-1,0,1,-1,-1,0.016728886119059285,0
3124,JOB_11973,CV_1618,-1,0,1,-1,-1,0.016728886119059285,0
3125,JOB_11973,CV_877,-1,0,1,-1,-1,0.016728886119059285,0
3126,JOB_11973,CV_3173,-1,0,1,-1,-1,0.016728886119059285,0
3127,JOB_11973,CV_2420,-1,1,0,-1,-1,0.01689829239252925,0
3128,JOB_11973,CV_3098,-1,0,1,-1,-1,0.016728886119059285,0
3129,JOB_11973,CV_665,-1,0,1,1,-1,0.05232559089768777,0
3130,JOB_11973,CV_1122,-1,0,1,-1,-1,0.016728886119059285,0
3131,JOB_11973,CV_116,-1,0,-1,-1,-1,0.0008827918008007309,0
3132,JOB_11973,CV_722,-1,0,-1,-1,1,0.004445064433151091,0
3133,JOB_11973,CV_924,-1,0,1,-1,1,0.07916723666250709,0
3134,JOB_11973,CV_3075,-1,0,-1,-1,-1,0.0008827918008007309,0
3135,JOB_11973,CV_2550,-1,0,-1,-1,-1,0.0008827918008007309,0
3136,JOB_11973,CV_2752,-1,0,1,-1,-1,0.016728886119059285,0
3137,JOB_11973,CV_661,-1,0,-1,-1,-1,0.0008827918008007309,0
3138,JOB_11973,CV_929,-1,-1,1,-1,-1,0.0015442935692705172,0
3139,JOB_11973,CV_1860,-1,0,0,-1,-1,0.0080762834495878,0
3140,JOB_11973,CV_2555,-1,0,-1,-1,-1,0.0008827918008007309,0
3141,JOB_11973,CV_1751,-1,0,-1,-1,-1,0.0008827918008007309,0
3142,JOB_11973,CV_3563,-1,0,-1,-1,1,0.004445064433151091,0
3143,JOB_11973,CV_481,-1,1,-1,-1,1,0.009337905367753526,0
3144,JOB_11973,CV_469,-1,0,1,-1,-1,0.016728886119059285,0
3145,JOB_11973,CV_1161,-1,0,1,-1,-1,0.016728886119059285,0
3146,JOB_11973,CV_2965,-1,0,1,-1,-1,0.016728886119059285,0
3147,JOB_11973,CV_2476,-1,0,1,-1,-1,0.016728886119059285,0
3148,JOB_11973,CV_2579,-1,0,-1,-1,1,0.004445064433151091,0
3149,JOB_11973,CV_2766,-1,0,1,-1,-1,0.016728886119059285,0
3150,JOB_11973,CV_2553,-1,0,1,1,-1,0.05232559089768777,0
3151,JOB_11973,CV_2069,-1,0,-1,-1,1,0.004445064433151091,0
3152,JOB_11973,CV_1633,-1,0,1,-1,-1,0.016728886119059285,0
3153,JOB_11973,CV_622,-1,1,0,-1,-1,0.01689829239252925,0
3154,JOB_11973,CV_3500,-1,0,1,-1,1,0.07916723666250709,0
3155,JOB_11973,CV_2402,-1,0,0,-1,-1,0.0080762834495878,0
3156,JOB_11973,CV_1742,-1,0,1,-1,-1,0.016728886119059285,0
3157,JOB_11973,CV_1494,-1,0,1,1,1,0.21814771844744296,0
3158,JOB_11973,CV_1795,-1,-1,-1,-1,1,0.00040573633479455186,0
3159,JOB_11973,CV_3685,-1,0,-1,-1,-1,0.0008827918008007309,0
3160,JOB_11973,CV_788,-1,0,-1,-1,-1,0.0008827918008007309,0
3161,JOB_11973,CV_296,-1,0,0,-1,-1,0.0080762834495878,0
3162,JOB_11973,CV_2039,-1,0,1,-1,-1,0.016728886119059285,0
3163,JOB_11973,CV_1172,-1,0,1,-1,1,0.07916723666250709,0
3164,JOB_11973,CV_2441,-1,0,-1,-1,-1,0.0008827918008007309,0
3165,JOB_11973,CV_1085,-1,0,-1,-1,1,0.004445064433151091,0
3166,JOB_11973,CV_1898,-1,1,1,-1,1,0.15361803787121434,0
3167,JOB_11973,CV_1517,-1,0,0,-1,-1,0.0080762834495878,0
3168,JOB_11973,CV_2830,-1,1,0,-1,1,0.07991753891832785,0
3169,JOB_11973,CV_3792,-1,-1,0,-1,-1,0.0007396380664553713,0
3170,JOB_11973,CV_085,-1,0,1,-1,-1,0.016728886119059285,0
3171,JOB_11973,CV_3094,-1,0,-1,-1,-1,0.0008827918008007309,0
3172,JOB_11973,CV_2877,-1,-1,1,1,-1,0.004994451571761179,0
3173,JOB_11973,CV_1796,-1,1,0,-1,-1,0.01689829239252925,0
3174,JOB_11973,CV_1380,-1,0,1,-1,1,0.07916723666250709,0
3175,JOB_11973,CV_999,-1,0,-1,-1,-1,0.0008827918008007309,0
3176,JOB_11973,CV_3710,-1,0,1,-1,-1,0.016728886119059285,0
3177,JOB_11973,CV_421,-1,0,0,-1,-1,0.0080762834495878,0
3178,JOB_11973,CV_2253,-1,0,1,-1,1,0.07916723666250709,0
3179,JOB_11973,CV_2638,-1,0,-1,-1,1,0.004445064433151091,0
3180,JOB_11973,CV_1781,-1,0,-1,-1,1,0.004445064433151091,0
3181,JOB_11973,CV_1070,-1,0,1,-1,-1,0.016728886119059285,0
3182,JOB_11973,CV_3015,-1,0,0,-1,-1,0.0080762834495878,0
3183,JOB_11973,CV_3949,-1,0,1,-1,1,0.07916723666250709,0
3184,JOB_11973,CV_1138,-1,0,1,-1,-1,0.016728886119059285,0
3185,JOB_11973,CV_160,-1,0,-1,1,-1,0.002859298785317209,0
3186,JOB_11973,CV_869,-1,0,-1,-1,-1,0.0008827918008007309,0
3187,JOB_11973,CV_2341,-1,0,-1,-1,-1,0.0008827918008007309,0
3188,JOB_11973,CV_2541,-1,0,-1,-1,-1,0.0008827918008007309,0
3189,JOB_11973,CV_3547,-1,0,-1,-1,-1,0.0008827918008007309,0
3190,JOB_11973,CV_879,-1,0,1,-1,-1,0.016728886119059285,0
3191,JOB_11973,CV_3088,-1,0,1,-1,1,0.07916723666250709,0
3192,JOB_11973,CV_1355,-1,0,-1,-1,-1,0.0008827918008007309,0
3193,JOB_11973,CV_813,-1,1,1,1,1,0.3706850697644348,0
3194,JOB_11973,CV_2913,-1,1,1,-1,1,0.15361803787121434,0
3195,JOB_11973,CV_2615,-1,0,-1,-1,1,0.004445064433151091,0
3196,JOB_11973,CV_1068,-1,0,-1,-1,-1,0.0008827918008007309,0
3197,JOB_11973,CV_2038,-1,0,-1,-1,1,0.004445064433151091,0
3198,JOB_11973,CV_1636,-1,1,1,1,-1,0.10439562230127407,0
3199,JOB_11973,CV_605,-1,0,-1,-1,-1,0.0008827918008007309,0
3200,JOB_4315,CV_1380,-1,0,1,-1,1,0.07916723666250709,0
3201,JOB_4315,CV_2537,-1,0,1,-1,-1,0.016728886119059285,0
3202,JOB_4315,CV_2341,-1,0,-1,-1,-1,0.0008827918008007309,0
3203,JOB_4315,CV_3744,-1,-1,1,-1,-1,0.0015442935692705172,0
3204,JOB_4315,CV_2402,-1,0,0,-1,-1,0.0080762834495878,0
3205,JOB_4315,CV_2550,-1,-1,-1,-1,-1,8.03182586734358e-05,0
3206,JOB_4315,CV_640,-1,0,1,-1,1,0.07916723666250709,0
3207,JOB_4315,CV_040,-1,0,-1,-1,-1,0.0008827918008007309,0
3208,JOB_4315,CV_2830,-1,0,0,-1,1,0.03951787161985485,0
3209,JOB_4315,CV_2441,-1,1,-1,-1,-1,0.0018618453328126804,0
3210,JOB_4315,CV_3075,-1,0,-1,-1,-1,0.0008827918008007309,0
3211,JOB_4315,CV_1138,-1,0,1,-1,-1,0.016728886119059285,0
3212,JOB_4315,CV_1036,1,0,1,-1,-1,0.2832010598158251,0
3213,JOB_4315,CV_1224,-1,-1,-1,-1,1,0.00040573633479455186,0
3214,JOB_4315,CV_137,-1,-1,0,-1,-1,0.0007396380664553713,0
3215,JOB_4315,CV_223,-1,0,-1,-1,-1,0.0008827918008007309,0
3216,JOB_4315,CV_538,-1,-1,1,-1,1,0.0077551622213322515,0
3217,JOB_4315,CV_1881,-1,1,0,-1,-1,0.01689829239252925,0
3218,JOB_4315,CV_3929,-1,0,0,-1,-1,0.0080762834495878,0
3219,JOB_4315,CV_1803,-1,1,-1,-1,1,0.009337905367753526,0
3220,JOB_4315,CV_622,-1,0,0,-1,-1,0.0080762834495878,0
3221,JOB_4315,CV_3719,-1,0,-1,-1,-1,0.0008827918008007309,0
3222,JOB_4315,CV_1325,-1,0,1,-1,-1,0.016728886119059285,0
3223,JOB_4315,CV_1971,-1,0,-1,-1,-1,0.0008827918008007309,0
3224,JOB_4315,CV_1961,-1,0,1,-1,1,0.07916723666250709,0
3225,JOB_4315,CV_964,-1,0,1,-1,-1,0.016728886119059285,0
3226,JOB_4315,CV_601,1,0,1,-1,-1,0.2832010598158251,0
3227,JOB_4315,CV_3173,1,0,1,-1,-1,0.2832010598158251,0
3228,JOB_4315,CV_2495,1,0,-1,-1,1,0.09394450948240785,0
3229,JOB_4315,CV_3197,-1,0,1,-1,1,0.07916723666250709,0
3230,JOB_4315,CV_3657,-1,0,1,-1,-1,0.016728886119059285,0
3231,JOB_4315,CV_2555,-1,0,-1,-1,-1,0.0008827918008007309,0
3232,JOB_4315,CV_2953,-1,0,1,-1,1,0.07916723666250709,0
3233,JOB_4315,CV_3685,-1,0,-1,-1,-1,0.0008827918008007309,0
3234,JOB_4315,CV_1632,-1,0,1,-1,-1,0.016728886119059285,0
3235,JOB_4315,CV_3176,-1,0,0,-1,-1,0.0080762834495878,0
3236,JOB_4315,CV_140,-1,-1,-1,-1,1,0.00040573633479455186,0
3237,JOB_4315,CV_924,-1,0,1,-1,1,0.07916723666250709,0
3238,JOB_4315,CV_3088,1,0,1,-1,1,0.6662769058878664,1
3239,JOB_4315,CV_1090,-1,0,-1,-1,-1,0.0008827918008007309,0
3240,JOB_4315,CV_3299,-1,1,-1,-1,1,0.009337905367753526,0
3241,JOB_4315,CV_2369,-1,0,1,-1,-1,0.016728886119059285,0
3242,JOB_4315,CV_929,-1,-1,1,-1,-1,0.0015442935692705172,0
3243,JOB_4315,CV_246,-1,0,-1,-1,-1,0.0008827918008007309,0
3244,JOB_4315,CV_2766,-1,-1,1,-1,-1,0.0015442935692705172,0
3245,JOB_4315,CV_3478,-1,0,1,-1,-1,0.016728886119059285,0
3246,JOB_4315,CV_2553,1,-1,1,-1,-1,0.03467206510442167,0
3247,JOB_4315,CV_3093,-1,0,-1,-1,-1,0.0008827918008007309,0
3248,JOB_4315,CV_2207,1,-1,1,-1,-1,0.03467206510442167,0
3249,JOB_4315,CV_618,-1,0,1,-1,1,0.07916723666250709,0
3250,JOB_4315,CV_877,-1,0,1,-1,-1,0.016728886119059285,0
3251,JOB_4315,CV_3181,-1,0,1,-1,1,0.07916723666250709,0
3252,JOB_4315,CV_3782,-1,0,0,-1,-1,0.0080762834495878,0
3253,JOB_4315,CV_1309,1,0,-1,-1,-1,0.02010595680604062,0
3254,JOB_4315,CV_3039,-1,0,1,-1,-1,0.016728886119059285,0
3255,JOB_4315,CV_1517,-1,1,0,-1,-1,0.01689829239252925,0
3256,JOB_4315,CV_296,-1,0,0,-1,-1,0.0080762834495878,0
3257,JOB_4315,CV_2380,-1,0,1,-1,-1,0.016728886119059285,0
3258,JOB_4315,CV_1577,-1,1,-1,-1,-1,0.0018618453328126804,0
3259,JOB_4315,CV_3636,-1,0,-1,-1,-1,0.0008827918008007309,0
3260,JOB_4315,CV_1068,-1,0,-1,-1,-1,0.0008827918008007309,0
3261,JOB_4315,CV_3722,1,0,-1,-1,-1,0.02010595680604062,0
3262,JOB_4315,CV_233,1,0,1,-1,-1,0.2832010598158251,0
3263,JOB_4315,CV_3543,-1,0,1,-1,-1,0.016728886119059285,0
3264,JOB_4315,CV_2723,-1,0,-1,-1,1,0.004445064433151091,0
3265,JOB_4315,CV_1636,1,0,1,-1,-1,0.2832010598158251,0
3266,JOB_4315,CV_2492,-1,0,1,-1,-1,0.016728886119059285,0
3267,JOB_4315,CV_2445,-1,0,-1,-1,1,0.004445064433151091,0
3268,JOB_4315,CV_1015,-1,-1,0,-1,1,0.0037264061914744602,0
3269,JOB_4315,CV_028,1,0,1,-1,-1,0.2832010598158251,0
3270,JOB_4315,CV_2733,-1,1,-1,-1,-1,0.0018618453328126804,0
3271,JOB_4315,CV_1639,-1,0,1,-1,-1,0.016728886119059285,0
3272,JOB_4315,CV_3200,-1,0,1,-1,1,0.07916723666250709,0
3273,JOB_4315,CV_2177,-1,0,1,-1,-1,0.016728886119059285,0
3274,JOB_4315,CV_1807,-1,-1,1,-1,1,0.0077551622213322515,0
3275,JOB_4315,CV_3949,-1,0,1,-1,1,0.07916723666250709,0
3276,JOB_4315,CV_611,-1,0,-1,-1,1,0.004445064433151091,0
3277,JOB_4315,CV_1618,-1,0,1,-1,-1,0.016728886119059285,0
3278,JOB_4315,CV_2913,-1,0,1,-1,1,0.07916723666250709,0
3279,JOB_4315,CV_187,-1,0,1,-1,-1,0.016728886119059285,0
3280,JOB_4315,CV_3791,-1,0,1,-1,1,0.07916723666250709,0
3281,JOB_4315,CV_3533,-1,-1,1,-1,-1,0.0015442935692705172,0
3282,JOB_4315,CV_1287,-1,0,1,-1,1,0.07916723666250709,0
3283,JOB_4315,CV_2157,1,0,-1,-1,1,0.09394450948240785,0
3284,JOB_4315,CV_272,-1,0,-1,-1,1,0.004445064433151091,0
3285,JOB_4315,CV_3094,-1,0,-1,-1,-1,0.0008827918008007309,0
3286,JOB_4315,CV_1151,-1,-1,-1,-1,-1,8.03182586734358e-05,0
3287,JOB_4315,CV_1252,-1,0,1,-1,1,0.07916723666250709,0
3288,JOB_4315,CV_3500,-1,-1,1,-1,1,0.0077551622213322515,0
3289,JOB_4315,CV_2415,-1,-1,1,-1,-1,0.0015442935692705172,0
3290,JOB_4315,CV_3670,-1,1,-1,-1,1,0.009337905367753526,0
3291,JOB_4315,CV_1231,-1,0,1,-1,-1,0.016728886119059285,0
3292,JOB_4315,CV_1742,-1,0,1,-1,-1,0.016728886119059285,0
3293,JOB_4315,CV_1739,-1,0,0,-1,1,0.03951787161985485,0
3294,JOB_4315,CV_3962,-1,0,-1,-1,1,0.004445064433151091,0
3295,JOB_4315,CV_2436,-1,0,1,-1,1,0.07916723666250709,0
3296,JOB_4315,CV_1751,1,0,-1,-1,-1,0.02010595680604062,0
3297,JOB_4315,CV_1019,-1,0,-1,-1,1,0.004445064433151091,0
3298,JOB_4315,CV_665,-1,-1,1,-1,-1,0.0015442935692705172,0
3299,JOB_4315,CV_3733,-1,0,-1,-1,-1,0.0008827918008007309,0
3400,JOB_3962,CV_3093,-1,0,-1,-1,-1,0.0008827918008007309,0
3401,JOB_3962,CV_605,-1,-1,-1,1,-1,0.00026061368312641647,0
3402,JOB_3962,CV_233,-1,0,1,1,-1,0.05232559089768777,0
3403,JOB_3962,CV_879,-1,1,1,1,-1,0.10439562230127407,0
3404,JOB_3962,CV_3546,-1,0,-1,-1,-1,0.0008827918008007309,0
3405,JOB_3962,CV_2596,-1,-1,-1,-1,-1,8.03182586734358e-05,0
3406,JOB_3962,CV_085,-1,1,1,1,-1,0.10439562230127407,0
3407,JOB_3962,CV_2420,-1,0,0,1,-1,0.025743514038269317,0
3408,JOB_3962,CV_3094,-1,0,-1,1,-1,0.002859298785317209,0
3409,JOB_3962,CV_2380,-1,1,1,1,-1,0.10439562230127407,0
3410,JOB_3962,CV_263,-1,0,1,1,-1,0.05232559089768777,0
3411,JOB_3962,CV_3722,-1,0,-1,1,-1,0.002859298785317209,0
3412,JOB_3962,CV_2166,-1,0,-1,0,-1,0.0015096485596628858,0
3413,JOB_3962,CV_2239,-1,0,1,-1,1,0.07916723666250709,0
3414,JOB_3962,CV_3500,-1,1,1,1,1,0.3706850697644348,0
3415,JOB_3962,CV_1639,-1,-1,1,0,-1,0.002639631480061397,0
3416,JOB_3962,CV_3455,-1,0,-1,-1,-1,0.0008827918008007309,0
3417,JOB_3962,CV_611,-1,0,-1,1,1,0.014283223220999536,0
3418,JOB_3962,CV_1807,-1,0,1,1,1,0.21814771844744296,0
3419,JOB_3962,CV_505,-1,0,1,1,-1,0.05232559089768777,0
3420,JOB_3962,CV_1913,-1,1,1,1,1,0.3706850697644348,0
3421,JOB_3962,CV_1019,1,1,-1,1,1,0.4153336068819501,0
3422,JOB_3962,CV_116,-1,0,-1,1,-1,0.002859298785317209,0
3423,JOB_3962,CV_046,-1,-1,0,1,-1,0.002396402946724275,0
3424,JOB_3962,CV_3090,-1,0,1,1,-1,0.05232559089768777,0
3425,JOB_3962,CV_2294,-1,0,0,1,-1,0.025743514038269317,0
3426,JOB_3962,CV_999,-1,0,-1,1,-1,0.002859298785317209,0
3427,JOB_3962,CV_631,-1,0,1,1,-1,0.05232559089768777,0
3428,JOB_3962,CV_1633,-1,0,1,1,-1,0.05232559089768777,0
3429,JOB_3962,CV_080,-1,1,1,1,1,0.3706850697644348,0
3430,JOB_3962,CV_1231,-1,1,1,-1,-1,0.034672065104421654,0
3431,JOB_3962,CV_040,-1,-1,-1,1,-1,0.00026061368312641647,0
3432,JOB_3962,CV_2550,-1,0,-1,1,-1,0.002859298785317209,0
3433,JOB_3962,CV_3945,-1,0,0,1,-1,0.025743514038269317,0
3434,JOB_3962,CV_1241,-1,0,1,0,-1,0.02828921519950765,0
3435,JOB_3962,CV_665,-1,0,1,1,-1,0.05232559089768777,0
3436,JOB_3962,CV_3792,-1,0,0,-1,-1,0.0080762834495878,0
3437,JOB_3962,CV_622,-1,1,0,1,-1,0.05283609976798728,0
3438,JOB_3962,CV_3625,-1,0,-1,1,1,0.014283223220999536,0
3439,JOB_3962,CV_1355,-1,0,-1,1,-1,0.002859298785317209,0
3440,JOB_3962,CV_1632,-1,0,1,-1,-1,0.016728886119059285,0
3441,JOB_3962,CV_3929,-1,1,0,1,-1,0.05283609976798728,0
3442,JOB_3962,CV_788,-1,0,-1,1,-1,0.002859298785317209,0
3443,JOB_3962,CV_1618,-1,1,1,-1,-1,0.034672065104421654,0
3444,JOB_3962,CV_813,-1,1,1,-1,1,0.15361803787121434,0
3445,JOB_3962,CV_3782,-1,1,0,1,-1,0.05283609976798728,0
3446,JOB_3962,CV_3547,-1,0,-1,1,-1,0.002859298785317209,0
3447,JOB_3962,CV_884,-1,1,-1,1,-1,0.006017180859498359,0
3448,JOB_3962,CV_2869,-1,0,-1,-1,1,0.004445064433151091,0
3449,JOB_3962,CV_1739,-1,0,0,1,1,0.11779695264608223,0
3450,JOB_3962,CV_1860,1,1,0,1,-1,0.5643491956570692,1
3451,JOB_3962,CV_296,-1,1,0,1,-1,0.05283609976798728,0
3452,JOB_3962,CV_1494,-1,1,1,1,1,0.3706850697644348,0
3453,JOB_3962,CV_433,-1,1,0,1,-1,0.05283609976798728,0
3454,JOB_3962,CV_3663,-1,1,1,-1,-1,0.034672065104421654,0
3455,JOB_3962,CV_2769,-1,0,0,1,1,0.11779695264608223,0
3456,JOB_3962,CV_187,-1,1,1,1,-1,0.10439562230127407,0
3457,JOB_3962,CV_3753,-1,1,-1,1,-1,0.006017180859498359,0
3458,JOB_3962,CV_2992,-1,0,-1,1,-1,0.002859298785317209,0
3459,JOB_3962,CV_1015,-1,0,0,1,1,0.11779695264608223,0
3460,JOB_3962,CV_2732,-1,1,-1,1,-1,0.006017180859498359,0
3461,JOB_3962,CV_2177,-1,0,1,-1,-1,0.016728886119059285,0
3462,JOB_3962,CV_1325,-1,1,1,1,-1,0.10439562230127407,0
3463,JOB_3962,CV_2445,-1,0,-1,1,1,0.014283223220999536,0
3464,JOB_3962,CV_3738,-1,1,1,0,-1,0.05790168407977278,0
3465,JOB_3962,CV_2579,-1,0,-1,1,1,0.014283223220999536,0
3466,JOB_3962,CV_2615,-1,1,-1,1,1,0.029682404125509716,0
3467,JOB_3962,CV_2858,-1,1,1,1,-1,0.10439562230127407,0
3468,JOB_3962,CV_3399,-1,0,1,1,-1,0.05232559089768777,0
3469,JOB_3962,CV_3789,-1,0,1,1,-1,0.05232559089768777,0
3470,JOB_3962,CV_1309,-1,0,-1,1,-1,0.002859298785317209,0
3471,JOB_3962,CV_1036,-1,1,1,-1,-1,0.034672065104421654,0
3472,JOB_3962,CV_2024,-1,0,1,0,-1,0.02828921519950765,0
3473,JOB_3962,CV_2015,-1,1,0,-1,-1,0.01689829239252925,0
3474,JOB_3962,CV_2766,-1,0,1,-1,-1,0.016728886119059285,0
3475,JOB_3962,CV_2658,-1,0,-1,1,-1,0.002859298785317209,0
3476,JOB_3962,CV_640,-1,1,1,1,1,0.3706850697644348,0
3477,JOB_3962,CV_2584,-1,1,-1,1,1,0.029682404125509716,0
3478,JOB_3962,CV_2752,-1,1,1,1,-1,0.10439562230127407,0
3479,JOB_3962,CV_2638,-1,1,-1,1,1,0.029682404125509716,0
3480,JOB_3962,CV_1963,-1,1,0,1,-1,0.05283609976798728,0
3481,JOB_3962,CV_2672,-1,1,1,-1,-1,0.034672065104421654,0
3482,JOB_3962,CV_1068,-1,0,-1,1,-1,0.002859298785317209,0
3483,JOB_3962,CV_3791,1,0,1,1,1,0.8662980893274425,1
3484,JOB_3962,CV_1534,-1,0,-1,1,1,0.014283223220999536,0
3485,JOB_3962,CV_1138,-1,1,1,1,-1,0.10439562230127407,0
3486,JOB_3962,CV_3949,-1,0,1,1,1,0.21814771844744296,0
3487,JOB_3962,CV_3145,-1,0,1,-1,1,0.07916723666250709,0
3488,JOB_3962,CV_3636,-1,0,-1,-1,-1,0.0008827918008007309,0
3489,JOB_3962,CV_307,-1,0,0,1,-1,0.025743514038269317,0
3490,JOB_3962,CV_1070,-1,1,1,1,-1,0.10439562230127407,0
3491,JOB_3962,CV_3647,-1,0,1,0,-1,0.02828921519950765,0
3492,JOB_3962,CV_251,-1,0,1,0,-1,0.02828921519950765,0
3493,JOB_3962,CV_869,-1,1,-1,1,-1,0.006017180859498359,0
3494,JOB_3962,CV_2253,-1,0,1,1,1,0.21814771844744296,0
3495,JOB_3962,CV_3429,-1,-1,-1,-1,-1,8.03182586734358e-05,0
3496,JOB_3962,CV_176,-1,0,-1,1,1,0.014283223220999536,0
3497,JOB_3962,CV_3015,-1,0,0,1,-1,0.025743514038269317,0
3498,JOB_3962,CV_1090,-1,1,-1,1,-1,0.006017180859498359,0
3499,JOB_3962,CV_538,-1,-1,1,-1,1,0.0077551622213322515,0
3500,JOB_11854,CV_1971,-1,0,-1,1,-1,0.002859298785317209,0
3501,JOB_11854,CV_1151,-1,-1,-1,1,-1,0.00026061368312641647,0
3502,JOB_11854,CV_388,-1,0,-1,1,-1,0.002859298785317209,0
3503,JOB_11854,CV_1687,-1,0,1,1,-1,0.05232559089768777,0
3504,JOB_11854,CV_1287,-1,0,1,-1,1,0.07916723666250709,0
3505,JOB_11854,CV_3710,-1,-1,1,1,-1,0.004994451571761179,0
3506,JOB_11854,CV_3075,-1,0,-1,1,-1,0.002859298785317209,0
3507,JOB_11854,CV_2961,-1,0,0,1,1,0.11779695264608223,0
3508,JOB_11854,CV_2992,-1,-1,-1,1,-1,0.00026061368312641647,0
3509,JOB_11854,CV_176,-1,0,-1,1,1,0.014283223220999536,0
3510,JOB_11854,CV_1480,-1,0,-1,0,1,0.007582239379063284,0
3511,JOB_11854,CV_263,-1,0,1,1,-1,0.05232559089768777,0
3512,JOB_11854,CV_3399,-1,0,1,1,-1,0.05232559089768777,0
3513,JOB_11854,CV_1807,-1,-1,1,1,1,0.024737444512838436,0
3514,JOB_11854,CV_3719,1,0,-1,0,-1,0.03391947242677372,0
3515,JOB_11854,CV_2392,-1,-1,1,1,-1,0.004994451571761179,0
3516,JOB_11854,CV_640,-1,0,1,1,1,0.21814771844744296,0
3517,JOB_11854,CV_3093,-1,0,-1,-1,-1,0.0008827918008007309,0
3518,JOB_11854,CV_2965,-1,0,1,1,-1,0.05232559089768777,0
3519,JOB_11854,CV_2207,-1,-1,1,0,-1,0.002639631480061397,0
3520,JOB_11854,CV_1085,-1,0,-1,1,1,0.014283223220999536,0
3521,JOB_11854,CV_2327,-1,0,-1,1,-1,0.002859298785317209,0
3522,JOB_11854,CV_1309,-1,-1,-1,0,-1,0.00013742938756156384,0
3523,JOB_11854,CV_3757,-1,0,-1,1,-1,0.002859298785317209,0
3524,JOB_11854,CV_278,-1,1,1,1,-1,0.10439562230127407,0
3525,JOB_11854,CV_1325,-1,0,1,0,-1,0.02828921519950765,0
3526,JOB_11854,CV_538,-1,-1,1,-1,1,0.0077551622213322515,0
3527,JOB_11854,CV_2977,1,0,1,1,-1,0.5618280036801903,1
3528,JOB_11854,CV_3090,1,0,1,1,-1,0.5618280036801903,1
3529,JOB_11854,CV_1993,-1,0,-1,1,-1,0.002859298785317209,0
3530,JOB_11854,CV_2749,-1,0,0,1,-1,0.025743514038269317,0
3531,JOB_11854,CV_2038,-1,1,-1,-1,1,0.009337905367753526,0
3532,JOB_11854,CV_1517,-1,1,0,1,-1,0.05283609976798728,0
3533,JOB_11854,CV_1224,-1,0,-1,1,1,0.014283223220999536,0
3534,JOB_11854,CV_137,-1,0,0,0,-1,0.01374087676851104,0
3535,JOB_11854,CV_2584,-1,0,-1,1,1,0.014283223220999536,0
3536,JOB_11854,CV_3722,1,0,-1,1,-1,0.06243232352062822,0
3537,JOB_11854,CV_2441,-1,0,-1,0,-1,0.0015096485596628858,0
3538,JOB_11854,CV_251,-1,0,1,0,-1,0.02828921519950765,0
3539,JOB_11854,CV_2369,-1,-1,1,1,-1,0.004994451571761179,0
3540,JOB_11854,CV_2553,-1,-1,1,1,-1,0.004994451571761179,0
3541,JOB_11854,CV_1632,-1,0,1,-1,-1,0.016728886119059285,0
3542,JOB_11854,CV_2830,-1,0,0,0,1,0.06577288027095901,0
3543,JOB_11854,CV_3500,-1,0,1,0,1,0.12824728097545876,0
3544,JOB_11854,CV_1036,-1,0,1,-1,-1,0.016728886119059285,0
3545,JOB_11854,CV_3197,-1,0,1,0,1,0.12824728097545876,0
3546,JOB_11854,CV_1245,-1,-1,1,0,-1,0.002639631480061397,0
3547,JOB_11854,CV_3088,-1,-1,1,1,1,0.024737444512838436,0
3548,JOB_11854,CV_1810,-1,0,-1,1,1,0.014283223220999536,0
3549,JOB_11854,CV_601,-1,-1,1,0,-1,0.002639631480061397,0
3550,JOB_11854,CV_2024,-1,0,1,0,-1,0.02828921519950765,0
3551,JOB_11854,CV_2638,-1,0,-1,1,1,0.014283223220999536,0
3552,JOB_11854,CV_3782,-1,0,0,1,-1,0.025743514038269317,0
3553,JOB_11854,CV_421,1,0,0,1,-1,0.38027475032094427,0
3554,JOB_11854,CV_3685,-1,0,-1,0,-1,0.0015096485596628858,0
3555,JOB_11854,CV_2596,-1,-1,-1,-1,-1,8.03182586734358e-05,0
3556,JOB_11854,CV_605,-1,-1,-1,1,-1,0.00026061368312641647,0
3557,JOB_11854,CV_2415,-1,-1,1,-1,-1,0.0015442935692705172,0
3558,JOB_11854,CV_2366,-1,0,1,1,-1,0.05232559089768777,0
3559,JOB_11854,CV_3792,-1,0,0,-1,-1,0.0080762834495878,0
3560,JOB_11854,CV_2379,-1,-1,1,-1,-1,0.0015442935692705172,0
3561,JOB_11854,CV_040,-1,-1,-1,1,-1,0.00026061368312641647,0
3562,JOB_11854,CV_223,-1,0,-1,1,-1,0.002859298785317209,0
3563,JOB_11854,CV_788,-1,-1,-1,0,-1,0.00013742938756156384,0
3564,JOB_11854,CV_3546,-1,-1,-1,-1,-1,8.03182586734358e-05,0
3565,JOB_11854,CV_337,-1,0,-1,1,1,0.014283223220999536,0
3566,JOB_11854,CV_2953,-1,0,1,-1,1,0.07916723666250709,0
3567,JOB_11854,CV_3970,-1,-1,-1,1,1,0.0013155570174856266,0
